# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (G),Total velocity (m/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
138.344,926.66,-14.352,4.439,14.358,4.442,-985.137,1.129,985.138,179.934,7.129,0.157,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.041,1.98e6,0,1408.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.076e-4,NaN,NaN,NaN,NaN,7.544,32.264,850.451,350.851,0.003,1.54
138.347,926.513,-14.218,4.34,14.224,4.343,-985.21,1.129,985.211,179.934,7.134,0.153,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.041,1.962e6,0,1382.817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.063e-4,NaN,NaN,NaN,NaN,7.542,32.264,850.453,350.851,0.003,1.54
138.35,926.363,-14.084,4.242,14.09,4.244,-985.286,1.129,985.287,179.934,7.139,0.15,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.041,1.943e6,0,1357.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049e-4,NaN,NaN,NaN,NaN,7.54,32.265,850.456,350.851,0.003,1.54
138.354,926.209,-13.948,4.143,13.954,4.146,-985.364,1.129,985.365,179.934,7.144,0.147,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.04,1.924e6,0,1331.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.035e-4,NaN,NaN,NaN,NaN,7.542,32.265,850.459,350.851,0.003,1.541
138.357,926.052,-13.811,4.045,13.817,4.048,-985.445,1.129,985.446,179.934,7.149,0.154,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.04,1.906e6,0,1306.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.021e-4,NaN,NaN,NaN,NaN,7.571,32.265,850.462,350.852,0.003,1.541
138.361,925.891,-13.673,3.947,13.68,3.95,-985.529,1.129,985.53,179.934,7.155,0.162,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.039,1.887e6,0,1280.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.007e-4,NaN,NaN,NaN,NaN,7.602,32.265,850.465,350.852,0.004,1.541
138.364,925.726,-13.533,3.848,13.541,3.852,-985.616,1.129,985.617,179.934,7.161,0.17,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.039,1.868e6,0,1255.608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.993e-4,NaN,NaN,NaN,NaN,7.633,32.266,850.467,350.852,0.004,1.541
138.368,925.556,-13.392,3.75,13.401,3.754,-985.706,1.129,985.707,179.934,7.167,0.177,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.039,1.848e6,0,1230.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.979e-4,NaN,NaN,NaN,NaN,7.666,32.266,850.47,350.852,0.004,1.542
138.372,925.382,-13.249,3.652,13.26,3.657,-985.8,1.129,985.8,179.934,7.175,0.185,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.038,1.829e6,0,1205.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.965e-4,NaN,NaN,NaN,NaN,7.7,32.266,850.474,350.852,0.004,1.542
138.376,925.204,-13.106,3.554,13.117,3.559,-985.897,1.129,985.898,179.934,7.182,0.192,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.038,1.809e6,0,1179.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.951e-4,NaN,NaN,NaN,NaN,7.735,32.267,850.477,350.853,0.004,1.542
138.381,925.02,-12.96,3.456,12.973,3.462,-985.998,1.129,985.999,179.934,7.191,0.2,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.037,1.789e6,0,1154.538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.937e-4,NaN,NaN,NaN,NaN,7.772,32.267,850.48,350.853,0.004,1.542
138.385,924.832,-12.813,3.359,12.828,3.365,-986.103,1.129,986.104,179.934,7.2,0.208,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.037,1.769e6,0,1129.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.923e-4,NaN,NaN,NaN,NaN,7.81,32.267,850.483,350.853,0.004,1.543
138.39,924.638,-12.665,3.261,12.681,3.268,-986.213,1.129,986.214,179.934,7.21,0.216,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.037,1.749e6,0,1104.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.908e-4,NaN,NaN,NaN,NaN,7.849,32.268,850.487,350.853,0.005,1.543
138.395,924.438,-12.514,3.164,12.532,3.171,-986.328,1.129,986.328,179.934,7.22,0.223,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.036,1.728e6,0,1079.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.894e-4,NaN,NaN,NaN,NaN,7.89,32.268,850.49,350.853,0.005,1.543
138.4,924.231,-12.362,3.066,12.382,3.075,-986.448,1.129,986.448,179.934,7.232,0.231,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.036,1.708e6,0,1054.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88e-4,NaN,NaN,NaN,NaN,7.933,32.268,850.494,350.854,0.005,1.544
138.405,924.019,-12.209,2.969,12.231,2.978,-986.573,1.129,986.574,179.934,7.244,0.239,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.035,1.687e6,0,1029.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.865e-4,NaN,NaN,NaN,NaN,7.978,32.269,850.498,350.854,0.005,1.544
138.41,923.802,-12.055,2.871,12.076,2.88,-986.703,1.129,986.703,179.934,7.256,0.23,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.035,1.666e6,0,1003.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.851e-4,NaN,NaN,NaN,NaN,7.969,32.269,850.502,350.854,0.005,1.544
138.416,923.578,-11.9,2.774,11.92,2.782,-986.839,1.129,986.839,179.934,7.269,0.219,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.034,1.644e6,0,978.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.837e-4,NaN,NaN,NaN,NaN,7.956,32.269,850.506,350.854,0.006,1.544
138.422,923.346,-11.743,2.677,11.762,2.685,-986.981,1.129,986.982,179.934,7.281,0.208,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.034,1.622e6,0,953.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.822e-4,NaN,NaN,NaN,NaN,7.943,32.27,850.51,350.854,0.006,1.545
138.428,923.106,-11.585,2.58,11.602,2.588,-987.131,1.129,987.132,179.934,7.293,0.197,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.034,1.6e6,0,927.981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.808e-4,NaN,NaN,NaN,NaN,7.929,32.27,850.514,350.855,0.006,1.545
138.435,922.857,-11.424,2.484,11.44,2.491,-987.289,1.129,987.29,179.934,7.305,0.186,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.033,1.578e6,0,902.914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.793e-4,NaN,NaN,NaN,NaN,7.914,32.271,850.518,350.855,0.007,1.545
138.442,922.598,-11.261,2.388,11.276,2.394,-987.456,1.129,987.456,179.935,7.317,0.176,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.033,1.555e6,0,877.892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.779e-4,NaN,NaN,NaN,NaN,7.898,32.271,850.523,350.855,0.007,1.546
138.449,922.33,-11.097,2.292,11.11,2.298,-987.632,1.129,987.632,179.935,7.329,0.165,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.032,1.532e6,0,852.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.764e-4,NaN,NaN,NaN,NaN,7.881,32.272,850.528,350.855,0.007,1.546
138.457,922.05,-10.93,2.196,10.942,2.201,-987.818,1.129,987.819,179.935,7.341,0.154,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.032,1.509e6,0,827.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.749e-4,NaN,NaN,NaN,NaN,7.864,32.272,850.532,350.856,0.008,1.547
138.465,921.757,-10.76,2.1,10.772,2.105,-988.017,1.129,988.017,179.935,7.352,0.145,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.031,1.486e6,0,803.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.734e-4,NaN,NaN,NaN,NaN,7.852,32.273,850.538,350.856,0.008,1.551
138.474,921.45,-10.588,2.005,10.599,2.009,-988.228,1.129,988.228,179.935,7.364,0.136,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.031,1.462e6,0,778.343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.719e-4,NaN,NaN,NaN,NaN,7.84,32.273,850.543,350.856,0.009,1.552
138.483,921.13,-10.414,1.909,10.424,1.914,-988.453,1.129,988.453,179.935,7.375,0.127,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.03,1.438e6,0,753.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.704e-4,NaN,NaN,NaN,NaN,7.827,32.274,850.549,350.857,0.009,1.552
138.493,920.793,-10.237,1.814,10.246,1.818,-988.693,1.129,988.694,179.935,7.387,0.118,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.03,1.413e6,0,728.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.689e-4,NaN,NaN,NaN,NaN,7.813,32.274,850.554,350.857,0.01,1.552
138.504,920.439,-10.058,1.719,10.066,1.723,-988.951,1.129,988.952,179.935,7.398,0.109,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.029,1.388e6,0,704.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.673e-4,NaN,NaN,NaN,NaN,7.798,32.275,850.561,350.857,0.011,1.553
138.515,920.066,-9.876,1.625,9.883,1.628,-989.228,1.129,989.229,179.935,7.41,0.1,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.029,1.363e6,0,679.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.658e-4,NaN,NaN,NaN,NaN,7.783,32.275,850.567,350.858,0.011,1.553
138.527,919.671,-9.691,1.531,9.698,1.533,-989.528,1.129,989.528,179.935,7.421,0.091,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.028,1.338e6,0,655.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.642e-4,NaN,NaN,NaN,NaN,7.765,32.276,850.574,350.858,0.012,1.553
138.541,919.253,-9.504,1.437,9.509,1.439,-989.852,1.129,989.852,179.935,7.431,0.082,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.028,1.312e6,0,630.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.627e-4,NaN,NaN,NaN,NaN,7.746,32.277,850.581,350.859,0.013,1.553
138.555,918.807,-9.314,1.343,9.318,1.345,-990.204,1.129,990.205,179.935,7.441,0.073,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.027,1.285e6,0,606.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.611e-4,NaN,NaN,NaN,NaN,7.726,32.278,850.589,350.859,0.014,1.554
138.57,918.351,-9.129,1.25,9.131,1.251,-990.572,1.129,990.572,179.935,7.448,0.044,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.027,1.259e6,0,582.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.595e-4,NaN,NaN,NaN,NaN,7.623,32.278,850.597,350.86,0.015,1.554
138.584,917.932,-8.968,1.161,8.969,1.162,-990.917,1.128,990.917,179.935,7.445,0.019,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.026,1.237e6,0,559.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.579e-4,NaN,NaN,NaN,NaN,7.366,32.279,850.605,350.86,0.014,1.554
138.6,917.478,-8.802,1.087,8.808,1.09,-991.297,1.128,991.298,179.935,7.434,0.075,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.026,1.215e6,0,540.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.565e-4,NaN,NaN,NaN,NaN,7.125,32.28,850.613,350.86,0.016,1.554
138.617,916.989,-8.632,1.014,8.65,1.022,-991.713,1.128,991.714,179.935,7.412,0.131,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.025,1.193e6,0,522.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.549e-4,NaN,NaN,NaN,NaN,6.859,32.281,850.621,350.861,0.017,1.555
138.64,916.351,-8.423,0.937,8.442,0.947,-992.267,1.128,992.267,179.935,7.381,0.136,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.025,1.164e6,0,502.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.532e-4,NaN,NaN,NaN,NaN,6.807,32.282,850.63,350.862,0.023,1.555
138.665,915.662,-8.214,0.845,8.236,0.857,-992.876,1.128,992.877,179.935,7.347,0.141,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.024,1.136e6,0,478.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.511e-4,NaN,NaN,NaN,NaN,6.737,32.283,850.642,350.862,0.025,1.555
138.693,914.909,-8.004,0.755,8.025,0.766,-993.557,1.128,993.558,179.935,7.31,0.133,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.023,1.107e6,0,455.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.49e-4,NaN,NaN,NaN,NaN,6.725,32.284,850.654,350.863,0.028,1.556
138.725,914.087,-7.797,0.666,7.814,0.676,-994.316,1.128,994.317,179.935,7.274,0.115,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.023,1.078e6,0,431.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.468e-4,NaN,NaN,NaN,NaN,6.759,32.285,850.668,350.864,0.032,1.556
138.763,913.124,-7.579,0.582,7.602,0.597,-995.223,1.128,995.224,179.935,7.225,0.13,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.022,1.049e6,0,410.627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.447e-4,NaN,NaN,NaN,NaN,6.635,32.287,850.683,350.865,0.038,1.556
138.808,912.027,-7.361,0.496,7.385,0.511,-996.281,1.128,996.282,179.935,7.17,0.126,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.022,1.019e6,0,388.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.424e-4,NaN,NaN,NaN,NaN,6.585,32.288,850.7,350.866,0.045,1.556
138.854,910.93,-7.177,0.408,7.187,0.416,-997.36,1.128,997.361,179.935,7.134,0.079,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.021,9.914e5,0,364.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4e-4,NaN,NaN,NaN,NaN,6.757,32.29,850.721,350.867,0.046,1.557
138.913,909.555,-6.979,0.342,7.003,0.364,-998.739,1.128,998.74,179.935,7.063,0.123,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.021,9.66e5,0,348.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.382e-4,NaN,NaN,NaN,NaN,6.477,32.292,850.741,350.868,0.059,1.557
138.997,907.672,-6.757,0.27,6.784,0.299,-1000.662,1.128,1000.662,179.935,6.958,0.128,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.02,9.357e5,0,330.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.358e-4,NaN,NaN,NaN,NaN,6.358,32.295,850.766,350.869,0.084,1.557
139.068,906.116,-6.628,0.186,6.631,0.191,-1002.276,1.128,1002.277,179.936,6.928,0.043,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.019,9.148e5,0,306.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.328e-4,NaN,NaN,NaN,NaN,6.716,32.298,850.8,350.871,0.071,1.558
139.165,904.019,-6.49,0.145,6.509,0.179,-1004.475,1.128,1004.476,179.936,6.829,0.104,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.019,8.979e5,0,297.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.315e-4,NaN,NaN,NaN,NaN,6.323,32.301,850.828,350.873,0.097,1.558
139.364,899.851,-6.301,0.097,6.311,0.133,-1008.867,1.127,1008.868,179.936,6.652,0.091,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.019,8.706e5,0,284.543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-4,NaN,NaN,NaN,NaN,6.292,32.304,850.867,350.875,0.199,1.558
139.669,893.591,-6.202,0.033,6.206,0.079,-1015.421,1.127,1015.422,179.936,6.436,0.072,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.561e5,0,267.733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.258e-4,NaN,NaN,NaN,NaN,6.212,32.312,850.943,350.88,0.305,1.558
139.863,889.642,-6.197,0.002,6.208,0.085,-1019.572,1.127,1019.573,179.937,6.599,0.085,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.565e5,0,260.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.225e-4,NaN,NaN,NaN,NaN,6.965,32.323,851.057,350.887,0.194,1.559
140.363,879.475,-6.198,-2.105e-4,6.199,0.071,-1030.68,1.126,1030.681,179.937,6.945,0.071,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.553e5,0,259.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.244e-4,NaN,NaN,NaN,NaN,7.037,32.33,851.129,350.891,0.5,1.559
140.677,873.1,-6.192,0.002,6.199,0.092,-1037.681,1.126,1037.682,179.938,6.662,0.092,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.554e5,0,260.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-4,NaN,NaN,NaN,NaN,6.375,32.348,851.315,350.902,0.314,1.559
141.177,862.931,-6.206,-0.003,6.206,0.05,-1048.408,1.125,1048.408,179.938,6.416,0.05,34,-107.003,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.565e5,0,258.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.251e-4,NaN,NaN,NaN,NaN,6.351,32.359,851.431,350.909,0.5,1.56
141.677,852.757,-6.197,0.002,6.198,0.05,-1059.135,1.125,1059.135,179.939,6.662,0.05,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.553e5,0,259.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.223e-4,NaN,NaN,NaN,NaN,6.728,32.377,851.617,350.919,0.5,1.56
142.177,842.619,-6.163,0.007,6.165,0.137,-1070.616,1.124,1070.616,179.94,7.335,0.137,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.509e5,0,262.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.251e-4,NaN,NaN,NaN,NaN,7.508,32.395,851.802,350.93,0.5,1.56
142.677,832.465,-6.218,-0.011,6.218,0.061,-1082.891,1.124,1082.892,179.941,7.631,0.06,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.584e5,0,256.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.329e-4,NaN,NaN,NaN,NaN,7.713,32.413,851.988,350.941,0.5,1.561
142.872,828.505,-6.173,0.024,6.228,0.2,-1087.648,1.123,1087.649,179.941,7.251,0.199,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.598e5,0,269.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.37e-4,NaN,NaN,NaN,NaN,6.422,32.431,852.173,350.952,0.195,1.561
143.372,818.413,-6.131,0.008,6.136,0.194,-1098.765,1.123,1098.765,179.941,6.302,0.194,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.471e5,0,265.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.32e-4,NaN,NaN,NaN,NaN,6.065,32.438,852.245,350.956,0.5,1.561
143.565,814.502,-6.17,-0.02,6.177,0.071,-1102.813,1.123,1102.814,179.942,6.431,0.068,34,-107.004,0.999,NaN,NaN,NaN,NaN,26.401,3.405,NaN,NaN,NaN,NaN,NaN,0.018,8.529e5,0,253.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.204e-4,NaN,NaN,NaN,NaN,6.728,32.456,852.429,350.967,0.194,1.561
